Date,Mosq
2013.4.3,77
2013.4.4,53
2013.4.5,432
2013.4.6,41
2013.4.7,61
2013.4.8,47
2013.4.9,23
2013.4.10,47
2013.4.11,53
2013.4.12,54
2013.4.13,56
2013.4.14,69
2013.4.15,89
2013.4.16,94
2013.4.17,150
2013.4.18,135
2013.4.19,950
2013.4.20,290
2013.4.21,112
2013.4.22,746
2013.4.23,173
2013.4.24,671
2013.4.25,442
2013.4.26,158
2013.4.27,145
2013.4.28,544
2013.4.29,135
2013.4.30,208
2013.5.1,127
2013.5.2,246
2013.5.3,195
2013.5.4,618
2013.5.5,3707
2013.5.6,372
2013.5.7,1157
2013.5.8,3468
2013.5.9,451
2013.5.10,560
2013.5.11,15351
2013.5.12,16314
2013.5.13,9189
2013.5.14,21204
2013.5.15,0
2013.5.16,414
2013.5.17,396
2013.5.18,346
2013.5.19,222
2013.5.20,369
2013.5.21,121
2013.5.22,278
2013.5.23,296
2013.5.24,1083
2013.5.25,442
2013.5.26,1154
2013.5.27,334
2013.5.28,462
2013.5.29,388
2013.5.30,364
2013.5.31,305
2013.6.1,460
2013.6.2,508
2013.6.3,480
2013.6.4,318
2013.6.5,311
2013.6.6,415
2013.6.7,607
2013.6.8,533
2013.6.9,762
2013.6.10,386
2013.6.11,515
2013.6.12,630
2013.6.13,485
2013.6.14,530
2013.6.15,471
2013.6.16,554
2013.6.17,775
2013.6.18,532
2013.6.19,382
2013.6.20,138
2013.6.21,132
2013.6.22,371
2013.6.23,263
2013.6.24,283
2013.6.25,286
2013.6.26,350
2013.6.27,268
2013.6.28,168
2013.6.29,298
2013.6.30,271
2013.7.1,63
2013.7.2,110
2013.7.3,109
2013.7.4,41
2013.7.5,64
2013.7.6,240
2013.7.7,564
2013.7.8,158
2013.7.9,249
2013.7.10,241
2013.7.11,261
2013.7.12,241
2013.7.13,293
2013.7.14,648
2013.7.15,188
2013.7.16,148
2013.7.17,157
2013.7.18,209
2013.7.19,56
2013.7.20,137
2013.7.21,181
2013.7.22,325
2013.7.23,519
2013.7.24,194
2013.7.25,325
2013.7.26,399
2013.7.27,229
2013.7.28,261
2013.7.29,252
2013.7.30,132
2013.7.31,92
2013.8.1,87
2013.8.2,244
2013.8.3,222
2013.8.4,296
2013.8.5,323
2013.8.6,303
2013.8.7,243
2013.8.8,277
2013.8.9,247
2013.8.10,156
2013.8.11,259
2013.8.12,139
2013.8.13,150
2013.8.14,152
2013.8.15,318
2013.8.16,255
2013.8.17,281
2013.8.18,366
2013.8.19,411
2013.8.20,325
2013.8.21,618
2013.8.22,848
2013.8.23,792
2013.8.24,490
2013.8.25,424
2013.8.26,22762
2013.8.27,6382
2013.8.28,5738
2013.8.29,3164
2013.8.30,7314
2013.8.31,7172
2013.9.1,7142
2013.9.2,8506
2013.9.3,5371
2013.9.4,5571
2013.9.5,4320
2013.9.6,5274
2013.9.7,4895
2013.9.8,3965
2013.9.9,2314
2013.9.10,2017
2013.9.11,2239
2013.9.12,921
2013.9.13,135
2013.9.14,45
2013.9.15,45
2013.9.16,84
2013.9.17,28
2013.9.18,14
2013.9.19,15
2013.9.20,28
2013.9.21,42
2013.9.22,37
2013.9.23,30
2013.9.24,2
2013.9.25,6
2013.9.26,10
2013.9.27,619
2014.5.1,837
2014.5.2,1149
2014.5.3,62
2014.5.4,76
2014.5.5,23
2014.5.6,77
2014.5.7,53
2014.5.8,432
2014.5.9,41
2014.5.10,61
2014.5.11,47
2014.5.12,23
2014.5.13,47
2014.5.14,53
2014.5.15,54
2014.5.16,56
2014.5.17,69
2014.5.18,89
2014.5.19,94
2014.5.20,150
2014.5.21,135
2014.5.22,950
2014.5.23,290
2014.5.24,112
2014.5.25,746
2014.5.26,173
2014.5.27,671
2014.5.28,442
2014.5.29,158
2014.5.30,145
2014.5.31,544
2014.6.1,135
2014.6.2,208
2014.6.3,127
2014.6.4,246
2014.6.5,195
2014.6.6,618
2014.6.7,3707
2014.6.8,372
2014.6.9,1157
2014.6.10,3468
2014.6.11,451
2014.6.12,560
2014.6.13,15351
2014.6.14,16314
2014.6.15,9189
2014.6.16,21204
2014.6.18,0
2014.6.19,414
2014.6.20,396
2014.6.21,346
2014.6.22,222
2014.6.23,369
2014.6.24,121
2014.6.25,278
2014.6.26,296
2014.6.27,1083
2014.6.28,442
2014.6.29,1154
2014.6.30,334
2014.7.1,462
2014.7.2,388
2014.7.3,364
2014.7.4,305
2014.7.5,460
2014.7.6,508
2014.7.7,480
2014.7.8,318
2014.7.9,311
2014.7.10,415
2014.7.11,607
2014.7.12,533
2014.7.13,762
2014.7.14,386
2014.7.15,515
2014.7.16,630
2014.7.17,485
2014.7.18,530
2014.7.19,471
2014.7.20,554
2014.7.21,775
2014.7.22,532
2014.7.23,382
2014.7.24,138
2014.7.25,132
2014.7.26,371
2014.7.27,263
2014.7.28,283
2014.7.29,286
2014.7.30,350
2014.7.31,268
2014.8.1,168
2014.8.2,298
2014.8.3,271
2014.8.4,63
2014.8.5,110
2014.8.6,109
2014.8.7,41
2014.8.8,64
2014.8.9,240
2014.8.10,564
2014.8.11,158
2014.8.12,249
2014.8.13,241
2014.8.14,261
2014.8.15,241
2014.8.16,293
2014.8.17,648
2014.8.18,188
2014.8.19,148
2014.8.20,157
2014.8.21,209
2014.8.22,56
2014.8.23,137
2014.8.24,181
2014.8.25,325
2014.8.26,519
2014.8.27,194
2014.8.28,325
2014.8.29,399
2014.8.30,229
2014.8.31,261
2014.9.1,252
2014.9.2,132
2014.9.3,92
2014.9.4,87
2014.9.5,244
2014.9.6,222
2014.9.7,296
2014.9.8,323
2014.9.9,303
2014.9.10,243
2014.9.11,277
2014.9.12,247
2014.9.13,156
2014.9.14,259
2014.9.15,139
2014.9.16,150
2014.9.17,152
2014.9.18,318
2014.9.19,255
2014.9.20,281
2014.9.21,366
2014.9.22,411
2014.9.23,325
2014.9.24,618
2014.9.25,848
2014.9.26,792
2014.9.27,490
2014.9.28,424
